,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20081222,18.91666667,18.54166667,20.95833333,14,18,15.91666667,13.16666667,11.54166667,,19.29166667,10.70833333,25.95833333,16.20833333,18.04166667,20.125,,17.91666667,26.25,,,,,,,19.29166667,21.08333333,17.375,,,22.375,19.66666667,22.75,38.58333333,20.04166667,19.83333333,22.91666667,30.66666667,30.625,,34,,33.33333333,38.16666667,31.70833333,33.83333333,45.16666667,24.91666667,,52,,50.75,61.70833333,44.33333333,,53.5,49.66666667,,,38.875,9.291666667,13.20833333,10.5,5.25,12.91666667,11.33333333,22.91666667,,,,53.75,24.79166667,10.33333333,,
20081223,10.54166667,,9,,,,,,10.125,10.125,10.875,22.125,,,,,12.5,15.04166667,12.75,,9.25,15.875,7.958333333,18.45833333,14.375,15.41666667,11.25,13.875,13.45833333,17.75,,15.91666667,,13.79166667,12.79166667,,30.16666667,22.25,29.625,23.375,15.25,30.375,30.75,,27.08333333,34.04166667,36.54166667,45.41666667,47.08333333,46.5,,,39.54166667,,,44.29166667,,,,4.166666667,8.833333333,,3.375,8.416666667,6.5,22.58333333,,32.79166667,,48.41666667,,10.79166667,,
20081224,23.625,25.04166667,,24.66666667,31.08333333,31.25,30.45833333,32,16.04166667,20.33333333,,,29.91666667,,28.08333333,,32.08333333,21.29166667,,24.29166667,27.04166667,32.25,35.91666667,38.70833333,,,,33.33333333,35.04166667,,44.20833333,,,33.04166667,30.25,47.875,,,49.875,37.83333333,,50.58333333,49.83333333,42,42.79166667,54.33333333,56.33333333,62.75,,68.95833333,83.875,79.79166667,58.04166667,,66.20833333,68.41666667,76.95833333,58.58333333,82.83333333,6.416666667,12.39130435,15.45833333,,11.25,8.958333333,,34.25,54.95833333,33.25,77.33333333,53,,,
20081225,33.91666667,,33.70833333,35.58333333,43.41666667,42.125,39.08333333,43.95833333,30.79166667,,36,49.875,48.25,41,,,,,,27.16666667,35,37.95833333,38.375,43.75,44.33333333,45.16666667,36.20833333,34.04166667,39.29166667,44.75,43.58333333,37.58333333,44.70833333,,37,54.20833333,,45.60869565,57.70833333,45.5,37.875,,,,,57.16666667,,68.08333333,78.79166667,69.41666667,74.875,,,,76.08333333,,75.5,64.16666667,90.125,,17.08333333,19.04166667,14.16666667,,,49.41666667,41.25,49.95833333,46.66666667,,38.91666667,14.91666667,,
20081226,23.125,22.75,21.41666667,18.41666667,24.04166667,22.79166667,22.625,25.16666667,20.41666667,20.29166667,19.33333333,33.95833333,32.08333333,25.70833333,31.625,,22.54166667,25.45833333,24.45833333,13.5,21.66666667,26.91666667,22.29166667,27.33333333,23.04166667,26.625,22.875,28.66666667,27.79166667,31.91666667,30.66666667,30.5,38.08333333,25.95833333,,45.33333333,52.58333333,34.25,46.83333333,38.75,31.375,50.375,48.22222222,,,55.66666667,65.41666667,70.16666667,79.70833333,75.25,79.375,,66.58333333,74.58333333,77.58333333,68.95833333,80.79166667,75.83333333,75.5,12.04166667,16.54166667,16.04166667,14.04166667,21.45833333,21.25,34.41666667,28,55.375,24.33333333,76.20833333,44.66666667,20.41666667,,
20081227,15.58333333,14.20833333,11.58333333,9.583333333,15.79166667,14.41666667,14.58333333,15.33333333,11.16666667,9.791666667,12.95833333,24.58333333,18.33333333,,16.79166667,,17.125,19.25,18.41666667,8.708333333,19.875,29.16666667,27.29166667,30.25,24.79166667,21.45833333,17.29166667,31.125,21.33333333,41.25,34.25,28.33333333,31.75,18.41666667,32.70833333,43.52173913,50.25,34.04166667,47.16666667,,20.45833333,56.20833333,49.54166667,,,,70.29166667,55.95833333,67.08333333,69.29166667,83.29166667,62.70833333,57.33333333,,63.29166667,64.75,69.25,73.625,71.29166667,7.666666667,12.79166667,14.75,9.291666667,13.58333333,14.45833333,26.20833333,24.16666667,46.75,14.41666667,72.375,43.33333333,14.83333333,,
20081228,20.375,22.08333333,15.04166667,24.5,35.29166667,32.83333333,31.33333333,30.58333333,24.5,18.66666667,21.875,33.25,31.58333333,31.94736842,26.95833333,,35.75,43.79166667,38.79166667,16.125,33.83333333,40.45833333,44.79166667,43.20833333,36.25,37.91666667,36.20833333,41.16666667,34.95833333,50.375,50.04166667,38.375,45.125,33.04166667,37.58333333,57.20833333,57.54166667,40.04166667,56.58333333,40.08333333,37.91666667,62.125,51.20833333,54,,57.5,70.33333333,59.04166667,68.04166667,64.29166667,74.25,65,58.91666667,,59.66666667,63.79166667,74.45833333,65.33333333,61.20833333,8.375,14.54166667,13.20833333,9.25,21.20833333,17.08333333,35.04166667,44.33333333,64.04166667,31.95833333,75,64.5,,,
20081229,,,,,,,,27.5,25.875,19.45833333,19.66666667,33.79166667,28.875,23.33333333,31.58333333,,27.25,28.125,22.625,,22.25,29.20833333,,35.54166667,29.625,,27,31.5,34.95833333,41.54166667,39.58333333,35.375,41.70833333,32.45833333,35.79166667,,49.41666667,35.54166667,50.04166667,40.83333333,37.70833333,53.75,46.5,51,53.91666667,,61.125,,,77.875,82.04166667,,64.125,,77.45833333,74.16666667,,69.5,,9.416666667,17.79166667,17.41666667,5.782608696,24.20833333,20.5,35.25,29.75,57.08333333,,90.95833333,,18,,
20081230,24.04166667,23.04166667,23.875,15.04166667,20.75,24.54166667,21.79166667,20.95833333,,22.83333333,15.08333333,29.25,23.66666667,21.25,22.95833333,,20,34.45833333,,,18.625,30.16666667,,32,23.875,25.875,,14.875,,18.29166667,,,,19.54166667,23.54166667,26.70833333,26.08333333,25.91666667,,24.125,,,30.41666667,24.375,,32.54166667,40.125,37.70833333,44.33333333,,48.08333333,48.08333333,35.33333333,,41.16666667,40.125,45.79166667,38.66666667,,5.625,,11.625,5.375,,,33.33333333,25.83333333,,22.375,45.79166667,25.95833333,10.79166667,,
20081231,28.625,29.58333333,30.70833333,26.91666667,30.91666667,31.20833333,31.16666667,27.95833333,28.79166667,,25.66666667,36.66666667,34.25,33.79166667,32.58333333,,26.45833333,39.08333333,,34.5,,,,39.875,34.20833333,35.16666667,22.83333333,26,31.45833333,,,31.08333333,,28.70833333,34.20833333,32.95833333,33.29166667,,39.54166667,31.91666667,31.79166667,36.70833333,37.625,40.375,38.375,,,47.08333333,53.75,48,52.75,45.79166667,48.04166667,,52.125,,52.79166667,38.5,42.5,,11.20833333,12.75,17.79166667,18.45833333,17.25,39.25,39.5,33.625,32.20833333,,15.25,12.33333333,,
20090101,26.20833333,27.45833333,29.95833333,27.04166667,32.375,31.41666667,29.20833333,30.70833333,26.83333333,28.16666667,32.08333333,40.41666667,40.33333333,37.91666667,34.20833333,,33.04166667,37.83333333,32.54166667,35.66666667,33.04166667,33.375,31.95833333,36.91666667,32.91666667,34,28.70833333,33.54166667,34.29166667,33.70833333,,37.45833333,43.91666667,30.79166667,39.875,35.70833333,42.54166667,42.5,47.91666667,44.16666667,40.41666667,42.95833333,47.25,48.5,45.75,55.25,52.83333333,52.29166667,62.875,58.95833333,65.29166667,58.875,56.95833333,63.875,66.16666667,56.83333333,62.125,60.75,62,21.125,28.04166667,31.375,23.91666667,31.75,30.125,47,39.625,38.25,34.375,63.125,27.125,38.41666667,,
20090102,13.45833333,13.41666667,14.45833333,15.125,19.41666667,19.45833333,17.5,17.70833333,14.58333333,16.54166667,17.29166667,30.25,23.125,24.41666667,22.375,,23.29166667,25,25.58333333,23.66666667,19.45833333,22.625,17.16666667,23.75,21.375,24.79166667,17.45833333,20.04166667,23.66666667,27,23.625,28,31.45833333,,,28.70833333,36.875,28.33333333,40.04166667,32.83333333,29.45833333,38,37.95833333,44.5,43.08333333,48.75,41.625,47.75,58.16666667,56.375,58.70833333,56.41666667,49.70833333,55.375,55.25,52.45833333,,53.25,56.04166667,14.16666667,18.29166667,18.125,12.45833333,,17.5,30.54166667,26.875,34.29166667,20.5,57.41666667,35.625,26.79166667,,
20090103,9.208333333,8.541666667,6.708333333,6.583333333,10.79166667,11.75,10.45833333,12.29166667,7.333333333,7.708333333,10.95833333,20.625,19.125,13.04166667,14.58333333,,16.16666667,,13,12.875,10.16666667,15.125,14.20833333,14.41666667,12.95833333,17.58333333,14.58333333,17.375,14.58333333,32.33333333,,25,26,19.41666667,24.875,31.08333333,34.33333333,21.25,33.375,26.29166667,15.08333333,42.5,30.08333333,,34.20833333,43.45833333,43.125,45,51.625,47.79166667,49.5,,44.66666667,,47.95833333,49.66666667,49.25,45.41666667,50.16666667,5.375,9.958333333,14.04166667,6.875,11.45833333,11.83333333,24.70833333,16,40.16666667,11.83333333,54.29166667,37.5,15.16666667,,
20090104,9.291666667,8.541666667,,7,9.25,12.58333333,9.708333333,13.875,7.25,4.833333333,8.5,20.5,13.83333333,12.91666667,12.04166667,,13.75,14,12.20833333,13.70833333,13.04166667,15.83333333,18.29166667,19.08333333,19.33333333,21.79166667,16.5,24.33333333,24.70833333,33.20833333,31.20833333,29.58333333,34.08333333,27.58333333,31.33333333,37.58333333,42.5,28.29166667,42.33333333,35.20833333,24.58333333,38.875,39.625,40.79166667,43.41666667,51.08333333,50.33333333,,62.875,60.04166667,63.41666667,54.95833333,56.5,,60.29166667,62.29166667,68.20833333,52.91666667,59.66666667,3.875,11.875,15.625,,13.625,12,19.08333333,15.83333333,43.54166667,10.41666667,70.79166667,47,15.95833333,,
20090105,11.25,11.66666667,11.54166667,,,13.375,13.79166667,14.125,,8.458333333,,20.16666667,15.91666667,15.79166667,12.75,,13.45833333,18.625,17.125,,,,6.041666667,,14.20833333,13.20833333,9.375,10.16666667,15.25,,17.375,18.20833333,22.5,17.33333333,,30.66666667,34.04166667,21.83333333,,,17.45833333,31,30.91666667,30.41666667,30.70833333,42.5,32.95833333,47.125,53.33333333,48.79166667,59.79166667,44.41666667,,,48.91666667,49.20833333,54.17391304,39.29166667,47.70833333,5.541666667,11.625,10.20833333,3.541666667,8.083333333,7.416666667,21.625,,31.08333333,13.04166667,55.04166667,37.625,11.54166667,,
20090106,12.20833333,,,8.833333333,16,15.20833333,9.916666667,14.33333333,9.5,7.958333333,11.33333333,,16.04166667,13.08333333,,,13.375,17,,15.16666667,13.95833333,19.16666667,13.20833333,20.08333333,14.66666667,17.70833333,15.41666667,,19.125,31.54166667,,,26.95833333,,,36.375,,22.95833333,32.75,28,15.875,35.5,31.58333333,35.04166667,,,40.16666667,,59.45833333,54.25,,53.20833333,48.5,,,53.79166667,58.29166667,44,46.91666667,,13.25,,3.291666667,,,23.75,17.125,,17.25,64.91666667,36.54166667,13.41666667,,
20090107,7.291666667,7.083333333,6.083333333,9.583333333,15.95833333,14.54166667,9.5,,5.375,5.333333333,,21.70833333,17.16666667,15.95833333,11.75,,10.20833333,,13.45833333,10.66666667,,12.79166667,,14.75,14.33333333,,8.666666667,10.375,,21.45833333,13.625,16.54166667,20.20833333,,18.08333333,,27.20833333,19.875,24.125,20.66666667,11.75,28.875,,26.75,25.79166667,29.58333333,32.5,,50.16666667,49.875,52.625,,42.625,,49.25,48.20833333,57.08333333,,43.95833333,5.875,,12.41666667,2.791666667,9.5,5.5,27.75,16.08333333,,16,,30.45833333,11.54166667,,
20090108,15.625,15.20833333,15.25,,20.83333333,20.91666667,15.79166667,19.16666667,14.45833333,14.04166667,12.08333333,23.95833333,20.08333333,,16.70833333,,16.45833333,21.41666667,20.25,19.875,15.58333333,23.5,16.45833333,25.41666667,19.75,,,18.04166667,17.875,21.33333333,24.66666667,21.5,28.5,19.20833333,24.95833333,27.5,28.16666667,,27.95833333,21.20833333,,,25.16666667,,26,33.625,35.45833333,,,37.79166667,42.47619048,39.41666667,,,40.08333333,,43.375,36.125,39.45833333,7.208333333,8.25,,3.708333333,,8.791666667,,25.16666667,27.45833333,,42.66666667,,,,
20090109,56.04166667,,56.29166667,58.08333333,64.54166667,,,59.08333333,54.54166667,,53.875,,,62.125,53.91666667,,,66.70833333,56,61.75,53.20833333,59.25,53.45833333,65.41666667,,61.33333333,,51.79166667,52.16666667,54.66666667,55.625,59.70833333,,49.375,57,57.25,61.29166667,56.20833333,60.75,51.5,56.125,56.79166667,58.5,56.04166667,55.66666667,62.625,,,67.375,,70.06666667,56.54166667,60.79166667,,65.33333333,,64.54166667,51.75,,28.33333333,22.79166667,30.08333333,,,43.45833333,63.125,67.33333333,54.79166667,70.25,,37.08333333,34.94444444,,
20090110,40.95833333,,42.75,42.41666667,48.79166667,51.375,,46.41666667,41.83333333,41.79166667,44.79166667,53.20833333,57.29166667,53.75,53.33333333,,50.25,,46.45833333,53.25,46.5,49.79166667,43.33333333,53.41666667,48.20833333,46.91666667,45.66666667,48.16666667,,56.45833333,54.91666667,59.33333333,66.29166667,46.5,55.91666667,62.33333333,67.5,60.29166667,64.29166667,56.54166667,54.41666667,69.95833333,61.875,63.58333333,62.75,71.45833333,66.25,62.58333333,,69.33333333,69.375,71.16666667,74.375,,78.66666667,65,75.83333333,69.20833333,77.16666667,37.70833333,40.83333333,46.33333333,34.5,44.91666667,42.91666667,56.29166667,57.58333333,60.70833333,53.83333333,67.79166667,64.54166667,,,
20090111,17.875,18.20833333,15.5,17.04166667,20,22.08695652,19.75,19.83333333,17.79166667,16.125,20.16666667,30,26.75,25.58333333,26.33333333,,25.08333333,,23.25,19.58333333,20.20833333,26.79166667,25.29166667,28.79166667,27,29.66666667,32.83333333,40.625,40.875,57.04166667,46.83333333,50.66666667,52.125,37.79166667,,54.5,64.875,,53.375,48.58333333,41.25,62.75,63.20833333,64.54166667,67.08333333,70.75,55.875,63.25,75.375,74.5,,58.58333333,67.375,68.66666667,70.79166667,,75.70833333,61.66666667,59.29166667,16.54166667,,26.125,13.125,22.79166667,18.29166667,32.25,27.04166667,56.54166667,28.79166667,70.54166667,56.70833333,,,
20090112,35.875,35.25,34.75,,40.04166667,39.66666667,,36.79166667,,34.41666667,37.83333333,48.54166667,45.625,44.75,42.33333333,,40.33333333,46.875,42.75,43.875,34.125,40.54166667,35.75,44.52173913,42.66666667,44.625,36,33.875,44.5,54.20833333,48.41666667,,63.95652174,,53.25,58,,51,,52,46.29166667,63,64.625,76,69.58333333,73.58333333,48.875,68.58333333,79.83333333,67.70833333,,53.83333333,68.45833333,73.70833333,74.08333333,,66.20833333,50.875,,14.58333333,,30.79166667,30.83333333,33.33333333,37.08333333,48.04166667,45.79166667,,44.45833333,79.125,45.91666667,26.25,,
20090113,23.95833333,23.875,22.75,27.5,,28.75,,25.58333333,,,28.95833333,37.625,34.20833333,32.79166667,31.125,,29.125,33.16666667,30.45833333,32.45833333,33.70833333,30.34782609,,33.375,30.70833333,33,30.83333333,36.20833333,,,41.95833333,39.91666667,47.20833333,30.58333333,,45.33333333,58.29166667,,46.75,43.25,,51.75,47.66666667,54.04166667,50.375,57.16666667,67.25,55.375,66.375,69.79166667,,71.25,61.04166667,,65.91666667,59.70833333,74.41666667,69.75,79.95833333,,30.41666667,31.25,21.04166667,29.41666667,29.41666667,39.16666667,36.125,52.54166667,36.41666667,63.79166667,42.08333333,39.91666667,,
20090114,21.66666667,,20.125,20.83333333,25,27.79166667,28.16666667,,,20.20833333,26.66666667,36.70833333,31.58333333,32.79166667,32.75,,29.66666667,31.91666667,27.16666667,30.58333333,24.29166667,28.125,19.79166667,30.29166667,25.75,25.625,,25.25,25.125,42.75,29.75,30.33333333,38.33333333,,,53.375,53.04166667,33.20833333,40.70833333,38.29166667,,49.70833333,42.08333333,,43.45833333,53.83333333,57.83333333,58.04166667,74.125,68.41666667,66.45833333,,64.58333333,,66.29166667,58.83333333,69.5,67.25,,24.08333333,20.41666667,27.33333333,18.20833333,25.125,23,37.95833333,32.875,54.08333333,30.08333333,63.16666667,,31.625,,
20090115,24.70833333,24.41666667,22.83333333,23.54166667,26.83333333,28.95833333,26.79166667,28.83333333,,24.54166667,27.29166667,41.125,35.29166667,32.33333333,33.58333333,,32.125,31.375,32.16666667,32.25,25.79166667,32.79166667,29,32.45833333,31.66666667,33.625,31.29166667,38.5,32.33333333,56.95833333,40.95833333,42.29166667,45.91666667,30.45833333,,,59.33333333,,56.7826087,45.08333333,34.70833333,69,55.70833333,,55.58333333,66.29166667,,66.75,77.125,69.79166667,70.95833333,,69.29166667,,74.91666667,64.70833333,74.95833333,61.58333333,64.41666667,24.83333333,26.375,,20.04166667,32.5,,37.41666667,35.625,58.91666667,31.75,71.58333333,,32.5,,
20090116,15.45833333,16.2173913,9.916666667,13.41666667,22.04166667,,19.45833333,19.875,12.5,12.29166667,17.83333333,25.54166667,21.125,22.33333333,23.375,,24.41666667,17.91666667,23.08333333,18.95833333,20.29166667,27.54166667,25.91666667,33.04166667,31.08333333,,31.5,35.08333333,36.75,55.08333333,51.16666667,44.08333333,,38.66666667,38.66666667,50.79166667,51.70833333,37.5,45.08333333,38.91666667,29.16666667,47.875,51.625,46.45833333,50.41666667,56.16666667,51.20833333,69.79166667,79.54166667,71.91666667,73.83333333,66.125,69.16666667,69.5,76.54166667,68.79166667,,55.08333333,75.91666667,13.58333333,16.70833333,23.625,9.166666667,,17.375,29,28.04166667,42.95833333,20.875,76.54166667,44.33333333,22.625,,
20090117,,16.54166667,,22.375,39.04166667,40.125,37.875,43.54166667,22.16666667,32.5,24.58333333,,,,27.16666667,,45.66666667,51.16666667,40.83333333,45,40.83333333,45.91666667,42.625,60.35294118,42.75,40.54166667,31.625,40.29166667,42.08333333,55.29166667,56,49.29166667,,40.125,42.16666667,47.29166667,54,38.83333333,44.79166667,33.33333333,30.16666667,54.41666667,46.26666667,47.5,48.79166667,59.5,61.79166667,71.33333333,76.16666667,69.08333333,70.625,58.125,66.58333333,,71.16666667,70,,57.25,61.70833333,5.875,9.166666667,15.08333333,6.916666667,15.70833333,14.58333333,41.45833333,52.54166667,48.625,39.33333333,77.79166667,43.33333333,16.5,,
20090118,37.66666667,42.95833333,28.33333333,44.875,61.20833333,68.79166667,66.83333333,72.5,47.08333333,47.20833333,53.54166667,66.91666667,,,58.95833333,,58.95833333,55.875,50,52.08333333,53.41666667,58.20833333,45.79166667,62.29166667,51.625,59.5,,35.91666667,64.54166667,56.91666667,64.16666667,58.70833333,,54.5,53,49.375,57.75,44.39130435,56.54166667,43.16666667,44.08333333,61.79166667,52,54.91666667,61.5,69.95833333,45.29166667,59.45833333,69.20833333,67.875,68.95833333,69.875,58.125,,67.125,66.79166667,73.125,59.45833333,49.625,6.833333333,7.041666667,13.375,25.45833333,13.70833333,12.58333333,74.54166667,62.91666667,41.79166667,68.29166667,72.58333333,41.04166667,12.54166667,,
20090119,56.79166667,60.33333333,57.29166667,51.125,56.66666667,61.04166667,,,,,61.58333333,68.875,66.58333333,,64.41666667,,,,61.66666667,61.375,51.41666667,,45.875,,56.25,57.20833333,41.83333333,,82.125,86.41666667,83.375,86.54166667,,,,,89.41666667,76.375,92.125,71.375,72.5,76.75,84.25,86.5,90.08333333,95.79166667,52.70833333,,82.25,73.29166667,,60.08333333,76.66666667,,88.25,76.91666667,79.125,59.41666667,,8.666666667,15.95833333,33,39,48.25,44.95833333,,61.79166667,61.04166667,63.70833333,82.33333333,48,19.70833333,,
20090120,32.25,,,38.91304348,40,42.875,41.375,41.82608696,38.04347826,36.33333333,37.04166667,51.625,,42.5,44.29166667,,42.95833333,41.33333333,30.41666667,46.70833333,43.79166667,45.91666667,38.33333333,,54.26086957,61.875,55.91666667,53.56521739,57.17391304,,73.625,,,46.58333333,54.375,74,83.33333333,,72.41666667,56.82608696,,,76.375,,84.875,91.58333333,,101.1666667,103.25,,88.66666667,80.66666667,95.91304348,,98.13043478,94.34782609,95.08333333,75.29166667,76.5,26.58333333,,,10.41666667,36.45833333,31.60869565,50.17391304,52.375,63.73913043,44.25,,49.18181818,29.41666667,,
20090121,,32.125,27.875,37.20833333,45.79166667,,46.875,49.20833333,39.04166667,36.66666667,,,,37.125,,,44.125,52.41666667,46.20833333,48.91666667,,55.83333333,,,,,,50.20833333,58.25,63.875,,65.5,,53.65217391,57.625,58.875,,58.625,,59.79166667,47.70833333,81.33333333,72.79166667,,76.70833333,,53.875,83.58333333,,86.25,86.16666667,,,,91.79166667,,81.54166667,62.54166667,72.08333333,19.95833333,14.79166667,25.91666667,,24.04166667,,,50.91666667,,49,,37.95833333,,,
20090122,31.125,43.29166667,27.41666667,,,44.875,41.375,47.75,36.125,34.83333333,41.375,50.20833333,43.91666667,45.5,44.75,,41.91666667,,,,37.04166667,,36.875,,57.29166667,57.58333333,37.70833333,59.95833333,62.83333333,70.20833333,70.875,74.04166667,69.875,60.91666667,62.91666667,73.875,79.83333333,60,77.91666667,,56.08333333,88.33333333,70.875,64.79166667,,70.83333333,48.125,,79.70833333,71.58333333,63.625,64.41666667,,,82.08333333,77.54166667,,54,47.66666667,,15.04166667,30.45833333,13.16666667,33.58333333,37.04166667,52.20833333,,68.79166667,52.25,94.5,53.95833333,17.70833333,,
